T_ID,GDAY_DS,HEADER_NO,NAME,INN2,R,ER,PA,AB,HIT,H2,H3,HR,BB,IB,HP,KK,BF,WHIP,MONEY,AGE_VA
SK,20200920,0,오원석,26.0,10.0,6.0,47.0,40.0,12.0,1.0,0.0,1.0,6.0,0.0,1.0,7.0,175.0,13.25,18900.0,133
SK,20200920,0,조영우,108.0,22.0,22.0,147.0,136.0,38.0,7.0,0.0,7.0,8.0,0.0,1.0,18.0,567.0,25.209999999999997,49500.0,375
SK,20200922,0,김정빈,38.0,14.0,14.0,69.0,46.0,10.0,2.0,1.0,0.0,20.0,1.0,3.0,8.0,290.0,24.689999999999994,45900.0,442
SK,20200922,0,김태훈,43.0,11.0,11.0,62.0,56.0,14.0,1.0,0.0,2.0,6.0,0.0,0.0,17.0,232.0,23.84,384000.0,480
SK,20200922,0,박종훈,158.0,36.0,34.0,234.0,196.0,51.0,9.0,0.0,5.0,26.0,1.0,10.0,39.0,977.0,14.469999999999999,290000.0,290
SK,20200922,0,정영일,31.0,11.0,8.0,55.0,47.0,17.0,4.0,0.0,1.0,6.0,1.0,1.0,7.0,204.0,20.75,154000.0,448
SK,20200923,0,문승원,164.0,31.0,30.0,237.0,212.0,57.0,12.0,0.0,7.0,18.0,0.0,1.0,43.0,941.0,12.120000000000001,257000.0,310
SK,20200923,0,신재웅,29.0,11.0,11.0,47.0,38.0,12.0,2.0,1.0,3.0,9.0,0.0,0.0,7.0,211.0,25.879999999999995,121000.0,418
SK,20200923,0,이태양,56.0,15.0,15.0,89.0,79.0,27.0,2.0,0.0,3.0,8.0,0.0,0.0,16.0,354.0,42.35,160600.0,660
SS,20200721,0,김윤수,1.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,1.37,3700.0,21
SS,20200721,0,노성호,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.58,4000.0,31
SS,20200721,0,백정현,16.0,5.0,5.0,26.0,24.0,9.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,99.0,1.42,28000.0,33
SS,20200721,0,우규민,3.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.95,70000.0,35
SS,20200721,0,이승현,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.54,10000.0,29
SS,20200721,0,최지광,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.22,8000.0,22
SS,20200725,0,김윤수,4.0,3.0,3.0,10.0,6.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,30.0,2.79,7400.0,42
SS,20200725,0,라이블리,18.0,1.0,1.0,22.0,21.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,111.0,1.23,50000.0,28
SS,20200725,0,우규민,3.0,4.0,4.0,8.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.06,140000.0,70
SS,20200725,0,최지광,6.0,1.0,1.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,27.0,2.4699999999999998,16000.0,44
SS,20200726,0,노성호,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,3.08,8000.0,62
SS,20200726,0,뷰캐넌,15.0,6.0,4.0,27.0,25.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,113.0,1.2,60000.0,31
SS,20200726,0,우규민,5.0,5.0,5.0,11.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.18,210000.0,105
SS,20200726,0,이승현,5.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,3.06,20000.0,58
SS,20200726,0,이재익,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,26
SS,20200726,0,최지광,6.0,2.0,2.0,11.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,36.0,3.79,24000.0,66
SS,20200729,0,김대우,6.0,4.0,0.0,13.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,1.42,11500.0,32
SS,20200729,0,김윤수,7.0,3.0,3.0,14.0,10.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,44.0,4.2,11100.0,63
SS,20200729,0,노성호,9.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,44.0,4.5600000000000005,12000.0,93
SS,20200729,0,오승환,3.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.66,120000.0,38
SS,20200729,0,원태인,6.0,7.0,4.0,17.0,16.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,66.0,1.48,8000.0,20
SS,20200729,0,이승현,11.0,0.0,0.0,12.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,58.0,4.5,30000.0,87
SS,20200730,0,김윤수,10.0,3.0,3.0,17.0,13.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,53.0,5.57,14800.0,84
SS,20200730,0,오승환,9.0,1.0,1.0,14.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,58.0,3.3,240000.0,76
SS,20200730,0,우규민,8.0,5.0,5.0,15.0,14.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,4.29,280000.0,140
SS,20200730,0,최지광,9.0,2.0,2.0,15.0,9.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,56.0,5.1,32000.0,88
SS,20200730,0,최채흥,18.0,1.0,0.0,23.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,87.0,1.25,7500.0,25
SS,20200731,0,권오준,3.0,2.0,2.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.38,8000.0,40
SS,20200731,0,라이블리,35.0,5.0,5.0,47.0,41.0,8.0,2.0,0.0,1.0,6.0,0.0,0.0,10.0,201.0,2.5300000000000002,100000.0,56
SS,20200731,0,이승현,15.0,1.0,1.0,17.0,16.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,80.0,5.91,40000.0,116
SS,20200731,0,이재익,1.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,10.5,0.0,52
SS,20200731,0,홍정우,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.27,3000.0,24
SS,20200801,0,권오준,6.0,4.0,4.0,10.0,9.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,38.0,2.8099999999999996,16000.0,80
SS,20200801,0,김윤수,13.0,3.0,3.0,23.0,18.0,7.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,73.0,6.98,18500.0,105
SS,20200801,0,뷰캐넌,29.0,14.0,12.0,55.0,45.0,18.0,3.0,1.0,0.0,8.0,0.0,0.0,3.0,223.0,2.5,120000.0,62
SS,20200801,0,우규민,10.0,7.0,7.0,20.0,19.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,82.0,5.48,350000.0,175
SS,20200801,0,이재익,1.0,9.0,8.0,10.0,8.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,25.5,0.0,78
SS,20200801,0,최지광,11.0,4.0,4.0,19.0,11.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,72.0,6.41,40000.0,110
SS,20200801,0,홍정우,6.0,2.0,2.0,12.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,49.0,2.77,6000.0,48
SS,20200802,0,김윤수,15.0,3.0,3.0,27.0,22.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,91.0,8.42,22200.0,126
SS,20200802,0,오승환,15.0,3.0,3.0,23.0,21.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,92.0,4.93,360000.0,114
SS,20200802,0,우규민,11.0,9.0,9.0,23.0,22.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,88.0,6.73,420000.0,210
SS,20200802,0,윤성환,15.0,0.0,0.0,18.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,2.0,40000.0,39
SS,20200802,0,이승현,18.0,1.0,1.0,19.0,18.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,86.0,7.2700000000000005,50000.0,145
SS,20200802,0,최지광,14.0,4.0,4.0,24.0,14.0,3.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,85.0,7.75,48000.0,132
SS,20200804,0,김윤수,18.0,3.0,3.0,30.0,25.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,100.0,9.82,25900.0,147
SS,20200804,0,오승환,18.0,3.0,3.0,27.0,25.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,104.0,6.529999999999999,480000.0,152
SS,20200804,0,원태인,22.0,10.0,6.0,41.0,40.0,17.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,159.0,2.96,16000.0,40
SS,20200804,0,이승현,20.0,1.0,1.0,21.0,20.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,98.0,8.600000000000001,60000.0,174
SS,20200804,0,최지광,17.0,4.0,4.0,28.0,17.0,3.0,1.0,0.0,0.0,6.0,1.0,2.0,6.0,97.0,9.08,56000.0,154
SS,20200805,0,김대우,18.0,4.0,0.0,26.0,23.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,100.0,2.7800000000000002,23000.0,64
SS,20200805,0,우규민,14.0,9.0,9.0,26.0,25.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,97.0,7.94,490000.0,245
SS,20200805,0,최지광,20.0,4.0,4.0,31.0,20.0,3.0,1.0,0.0,0.0,6.0,1.0,2.0,7.0,108.0,10.370000000000001,64000.0,176
SS,20200805,0,최채흥,24.0,3.0,0.0,36.0,30.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,146.0,2.54,15000.0,50
SS,20200806,0,김윤수,20.0,3.0,3.0,32.0,27.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,109.0,11.2,29600.0,168
SS,20200806,0,라이블리,51.0,9.0,9.0,73.0,62.0,13.0,3.0,0.0,1.0,10.0,0.0,0.0,15.0,305.0,3.8900000000000006,150000.0,84
SS,20200806,0,이승현,23.0,2.0,2.0,26.0,25.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,115.0,9.950000000000001,70000.0,203
SS,20200806,0,홍정우,9.0,2.0,2.0,15.0,14.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,59.0,4.18,9000.0,72
SS,20200807,0,뷰캐넌,50.0,14.0,12.0,80.0,69.0,21.0,3.0,1.0,0.0,9.0,0.0,0.0,6.0,328.0,3.75,180000.0,93
SS,20200807,0,오승환,22.0,3.0,3.0,32.0,30.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,127.0,8.08,600000.0,190
SS,20200807,0,최지광,22.0,4.0,4.0,35.0,23.0,3.0,1.0,0.0,0.0,7.0,1.0,2.0,8.0,122.0,11.66,72000.0,198
SS,20200808,0,윤성환,30.0,4.0,2.0,40.0,37.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,144.0,3.58,80000.0,78
SS,20200811,0,김대우,22.0,4.0,0.0,32.0,29.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,121.0,4.140000000000001,34500.0,96
SS,20200811,0,김윤수,22.0,3.0,3.0,34.0,29.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,118.0,12.549999999999999,33300.0,189
SS,20200811,0,원태인,34.0,14.0,10.0,60.0,56.0,22.0,2.0,0.0,3.0,4.0,0.0,0.0,6.0,249.0,4.47,24000.0,60
SS,20200811,0,이승민,3.0,2.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,29.0,3.0,2700.0,20
SS,20200811,0,이승현,26.0,2.0,2.0,29.0,28.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,125.0,11.260000000000002,80000.0,232
SS,20200811,0,홍정우,12.0,2.0,2.0,18.0,16.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,72.0,5.569999999999999,12000.0,96
SS,20200812,0,권오준,9.0,4.0,4.0,13.0,12.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,46.0,4.209999999999999,24000.0,120
SS,20200812,0,임현준,3.0,2.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,1.62,11000.0,32
SS,20200812,0,최채흥,39.0,14.0,11.0,67.0,60.0,21.0,2.0,0.0,2.0,4.0,0.0,3.0,9.0,242.0,3.99,22500.0,75
SS,20200812,0,홍정우,18.0,4.0,4.0,28.0,24.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,107.0,7.02,15000.0,120
SS,20200813,0,김윤수,25.0,3.0,3.0,38.0,32.0,9.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,132.0,13.889999999999999,37000.0,210
SS,20200813,0,라이블리,66.0,11.0,11.0,94.0,79.0,16.0,3.0,0.0,2.0,13.0,0.0,0.0,22.0,394.0,5.23,200000.0,112
SS,20200813,0,오승환,26.0,3.0,3.0,39.0,34.0,9.0,3.0,0.0,0.0,4.0,0.0,0.0,9.0,160.0,9.67,720000.0,228
SS,20200813,0,우규민,17.0,9.0,9.0,29.0,27.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,113.0,9.14,560000.0,280
SS,20200813,0,최지광,24.0,4.0,4.0,39.0,25.0,3.0,1.0,0.0,0.0,9.0,1.0,2.0,9.0,134.0,12.98,80000.0,220
SS,20200814,0,뷰캐넌,71.0,15.0,13.0,107.0,93.0,25.0,4.0,1.0,0.0,11.0,0.0,1.0,10.0,439.0,4.98,240000.0,124
SS,20200814,0,이승현,29.0,2.0,2.0,32.0,31.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,143.0,12.530000000000001,90000.0,261
SS,20200814,0,홍정우,21.0,4.0,4.0,31.0,27.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,122.0,8.399999999999999,18000.0,144
SS,20200815,0,김윤수,28.0,3.0,3.0,43.0,35.0,10.0,2.0,0.0,0.0,6.0,2.0,0.0,4.0,156.0,15.28,40700.0,231
SS,20200815,0,오승환,29.0,3.0,3.0,43.0,38.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,10.0,178.0,11.23,840000.0,266
SS,20200815,0,우규민,20.0,9.0,9.0,33.0,31.0,13.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,132.0,10.370000000000001,630000.0,315
SS,20200815,0,윤성환,45.0,4.0,2.0,59.0,53.0,9.0,2.0,1.0,0.0,5.0,0.0,1.0,4.0,228.0,5.05,120000.0,117
SS,20200815,0,이승현,32.0,2.0,2.0,35.0,34.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,153.0,13.770000000000001,100000.0,290
SS,20200816,0,원태인,55.0,17.0,13.0,88.0,79.0,24.0,3.0,0.0,3.0,8.0,0.0,1.0,8.0,349.0,5.92,32000.0,80
SS,20200816,0,최지광,27.0,4.0,4.0,42.0,28.0,3.0,1.0,0.0,0.0,9.0,1.0,2.0,11.0,143.0,14.27,88000.0,242
SS,20200818,0,김윤수,32.0,4.0,4.0,50.0,39.0,13.0,2.0,0.0,0.0,8.0,2.0,0.0,4.0,174.0,16.74,44400.0,252
SS,20200818,0,우규민,22.0,11.0,11.0,37.0,34.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,153.0,11.63,700000.0,350
SS,20200818,0,장필준,3.0,2.0,2.0,6.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,1.66,21500.0,32
SS,20200818,0,최지광,28.0,4.0,4.0,45.0,30.0,3.0,1.0,0.0,0.0,10.0,1.0,2.0,11.0,157.0,15.57,96000.0,264
SS,20200818,0,최채흥,56.0,15.0,11.0,89.0,79.0,24.0,3.0,0.0,2.0,7.0,0.0,3.0,15.0,343.0,5.41,30000.0,100
SS,20200819,0,김대우,25.0,4.0,0.0,35.0,32.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,133.0,5.48,46000.0,128
SS,20200819,0,라이블리,81.0,17.0,17.0,117.0,97.0,20.0,4.0,0.0,3.0,17.0,0.0,0.0,29.0,497.0,6.6000000000000005,250000.0,140
SS,20200819,0,이승현,35.0,2.0,2.0,38.0,37.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,167.0,14.97,110000.0,319
SS,20200819,0,장지훈,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.97,3000.0,23
SS,20200819,0,장필준,6.0,2.0,2.0,10.0,9.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,3.3499999999999996,43000.0,64
SS,20200820,0,뷰캐넌,89.0,18.0,16.0,136.0,118.0,35.0,4.0,1.0,2.0,14.0,0.0,1.0,13.0,529.0,6.25,300000.0,155
SS,20200820,0,오승환,32.0,3.0,3.0,47.0,42.0,11.0,3.0,0.0,0.0,4.0,0.0,0.0,10.0,194.0,12.77,960000.0,304
SS,20200820,0,이승현,38.0,2.0,2.0,42.0,40.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,15.0,190.0,16.16,120000.0,348
SS,20200820,0,최지광,31.0,4.0,4.0,48.0,33.0,3.0,1.0,0.0,0.0,10.0,1.0,2.0,13.0,173.0,16.84,104000.0,286
SS,20200821,0,김대우,35.0,5.0,1.0,50.0,45.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,168.0,6.8100000000000005,57500.0,160
SS,20200821,0,김윤수,35.0,4.0,4.0,55.0,44.0,15.0,2.0,0.0,0.0,8.0,2.0,0.0,5.0,191.0,18.22,48100.0,273
SS,20200821,0,윤성환,50.0,8.0,6.0,70.0,58.0,11.0,4.0,1.0,0.0,8.0,0.0,3.0,4.0,269.0,6.66,160000.0,156
SS,20200821,0,장필준,9.0,2.0,2.0,15.0,14.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,57.0,5.06,64500.0,96
SS,20200821,0,최지광,34.0,7.0,7.0,55.0,37.0,6.0,1.0,0.0,0.0,11.0,2.0,2.0,13.0,192.0,18.18,112000.0,308
SS,20200822,0,우규민,26.0,11.0,11.0,43.0,39.0,16.0,5.0,0.0,0.0,3.0,0.0,0.0,7.0,169.0,12.9,770000.0,385
SS,20200822,0,원태인,72.0,22.0,18.0,113.0,103.0,31.0,4.0,0.0,4.0,9.0,0.0,1.0,10.0,428.0,7.37,40000.0,100
SS,20200822,0,이승현,41.0,2.0,2.0,48.0,45.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,15.0,216.0,17.4,130000.0,377
SS,20200822,0,장필준,12.0,2.0,2.0,20.0,19.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,71.0,6.8,86000.0,128
SS,20200823,0,권오준,13.0,9.0,6.0,23.0,21.0,8.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,81.0,5.809999999999999,32000.0,160
SS,20200823,0,김대우,38.0,5.0,1.0,53.0,48.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,181.0,8.120000000000001,69000.0,192
SS,20200823,0,이승현,44.0,3.0,3.0,52.0,49.0,8.0,0.0,1.0,2.0,3.0,0.0,0.0,16.0,227.0,18.639999999999997,140000.0,406
SS,20200823,0,임현준,5.0,2.0,2.0,9.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,3.24,22000.0,64
SS,20200823,0,장지훈,3.0,3.0,3.0,8.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,33.0,4.11,6000.0,46
SS,20200823,0,장필준,15.0,2.0,2.0,25.0,23.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,89.0,8.56,107500.0,160
SS,20200823,0,최채흥,64.0,17.0,13.0,99.0,88.0,25.0,3.0,0.0,2.0,8.0,0.0,3.0,16.0,383.0,6.8100000000000005,37500.0,125
SS,20200823,0,홍정우,25.0,4.0,4.0,35.0,31.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,140.0,9.739999999999998,21000.0,168
SS,20200825,0,라이블리,96.0,20.0,20.0,141.0,116.0,24.0,4.0,0.0,4.0,19.0,0.0,3.0,36.0,606.0,7.950000000000001,300000.0,168
SS,20200825,0,오승환,35.0,3.0,3.0,52.0,46.0,12.0,4.0,0.0,0.0,5.0,0.0,0.0,10.0,219.0,14.33,1080000.0,342
SS,20200825,0,이승현,46.0,3.0,3.0,56.0,52.0,10.0,0.0,1.0,2.0,4.0,0.0,0.0,16.0,238.0,19.929999999999996,150000.0,435
SS,20200825,0,임현준,7.0,2.0,2.0,10.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,4.78,33000.0,96
SS,20200825,0,장필준,17.0,2.0,2.0,28.0,26.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,98.0,10.23,129000.0,192
SS,20200825,0,최지광,37.0,7.0,7.0,58.0,40.0,6.0,1.0,0.0,0.0,11.0,2.0,2.0,14.0,200.0,19.48,120000.0,330
SS,20200826,0,김윤수,38.0,4.0,4.0,58.0,47.0,15.0,2.0,0.0,0.0,8.0,2.0,0.0,7.0,203.0,19.66,51800.0,294
SS,20200826,0,우규민,29.0,11.0,11.0,46.0,42.0,16.0,5.0,0.0,0.0,3.0,0.0,0.0,8.0,181.0,14.14,840000.0,420
SS,20200826,0,이상민,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,4200.0,30
SS,20200826,0,이승현,48.0,3.0,3.0,58.0,54.0,10.0,0.0,1.0,2.0,4.0,0.0,0.0,17.0,247.0,21.199999999999996,160000.0,464
SS,20200826,0,임현준,8.0,2.0,2.0,12.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,6.3500000000000005,44000.0,128
SS,20200826,0,최지광,40.0,11.0,11.0,66.0,47.0,10.0,1.0,0.0,2.0,12.0,2.0,2.0,14.0,222.0,20.88,128000.0,352
SS,20200826,0,허윤동,9.0,3.0,3.0,14.0,12.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,56.0,1.88,2700.0,19
SS,20200826,0,홍정우,28.0,5.0,5.0,39.0,35.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,7.0,151.0,11.069999999999999,24000.0,192
SS,20200827,0,김대우,51.0,8.0,4.0,72.0,66.0,18.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,261.0,9.450000000000001,80500.0,224
SS,20200827,0,노성호,11.0,1.0,1.0,15.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,63.0,6.130000000000001,16000.0,124
SS,20200827,0,이승민,9.0,5.0,5.0,16.0,12.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,61.0,5.74,5400.0,40
SS,20200827,0,홍정우,31.0,5.0,5.0,43.0,39.0,11.0,1.0,1.0,1.0,3.0,0.0,0.0,8.0,166.0,12.389999999999999,27000.0,216
SS,20200829,0,뷰캐넌,109.0,22.0,20.0,164.0,141.0,43.0,6.0,1.0,2.0,17.0,0.0,1.0,15.0,621.0,7.55,360000.0,186
SS,20200829,0,심창민,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,900000.0,27
SS,20200829,0,오승환,38.0,3.0,3.0,55.0,49.0,12.0,4.0,0.0,0.0,5.0,0.0,0.0,11.0,233.0,15.83,1200000.0,380
SS,20200829,0,최지광,41.0,11.0,11.0,67.0,48.0,10.0,1.0,0.0,2.0,12.0,2.0,2.0,14.0,223.0,22.27,136000.0,374
SS,20200830,0,김윤수,39.0,4.0,4.0,59.0,48.0,16.0,3.0,0.0,0.0,8.0,2.0,0.0,7.0,208.0,21.11,55500.0,315
SS,20200830,0,라이블리,110.0,23.0,23.0,167.0,139.0,34.0,4.0,1.0,4.0,22.0,0.0,3.0,36.0,732.0,9.420000000000002,350000.0,196
SS,20200830,0,우규민,33.0,11.0,11.0,50.0,46.0,16.0,5.0,0.0,0.0,3.0,0.0,0.0,9.0,199.0,15.33,910000.0,455
SS,20200830,0,이승현,50.0,3.0,3.0,60.0,56.0,10.0,0.0,1.0,2.0,4.0,0.0,0.0,17.0,253.0,22.449999999999996,170000.0,493
SS,20200830,0,장필준,20.0,2.0,2.0,32.0,30.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,121.0,11.8,150500.0,224
SS,20200901,0,심창민,6.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,1.0,1800000.0,54
SS,20200901,0,이상민,3.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,2.0,8400.0,60
SS,20200901,0,이승현,51.0,3.0,3.0,61.0,57.0,10.0,0.0,1.0,2.0,4.0,0.0,0.0,17.0,262.0,23.689999999999994,180000.0,522
SS,20200901,0,장필준,23.0,4.0,4.0,37.0,33.0,10.0,1.0,0.0,2.0,4.0,0.0,0.0,7.0,139.0,13.450000000000001,172000.0,256
SS,20200901,0,최채흥,78.0,19.0,15.0,120.0,108.0,32.0,5.0,0.0,2.0,9.0,0.0,3.0,23.0,483.0,8.22,45000.0,150
SS,20200901,0,홍정우,34.0,5.0,5.0,49.0,43.0,12.0,1.0,1.0,1.0,5.0,0.0,0.0,9.0,191.0,13.77,30000.0,240
SS,20200903,0,김윤수,42.0,4.0,4.0,62.0,51.0,16.0,3.0,0.0,0.0,8.0,2.0,0.0,8.0,219.0,22.53,59200.0,336
SS,20200903,0,노성호,14.0,4.0,1.0,22.0,18.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,93.0,7.7700000000000005,20000.0,155
SS,20200903,0,오승환,44.0,3.0,3.0,62.0,56.0,13.0,5.0,0.0,0.0,5.0,0.0,0.0,12.0,258.0,17.26,1320000.0,418
SS,20200903,0,우규민,33.0,13.0,13.0,52.0,48.0,18.0,6.0,1.0,0.0,3.0,0.0,0.0,9.0,207.0,16.58,980000.0,490
SS,20200903,0,원태인,81.0,27.0,22.0,129.0,118.0,36.0,5.0,0.0,6.0,10.0,0.0,1.0,10.0,473.0,8.84,48000.0,120
SS,20200903,0,이승현,54.0,3.0,3.0,64.0,60.0,10.0,0.0,1.0,2.0,4.0,0.0,0.0,18.0,273.0,24.899999999999995,190000.0,551
SS,20200903,0,최지광,44.0,11.0,11.0,70.0,50.0,10.0,1.0,0.0,2.0,13.0,2.0,2.0,14.0,236.0,23.65,144000.0,396
SS,20200904,0,뷰캐넌,130.0,23.0,21.0,189.0,163.0,47.0,6.0,1.0,2.0,19.0,0.0,1.0,24.0,714.0,8.82,420000.0,217
SS,20200904,0,심창민,8.0,4.0,4.0,15.0,10.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,78.0,3.63,2700000.0,81
SS,20200904,0,장필준,27.0,4.0,4.0,43.0,39.0,12.0,2.0,0.0,2.0,4.0,0.0,0.0,9.0,168.0,15.090000000000002,193500.0,288
