GDAY_DS,START_CK,INN2,R,ER,PA,AB,HIT,H2,H3,HR,BB,IB,HP,KK,BF,WHIP,NAME,T_ID,MONEY,WLS,TB_SC,HEADER_NO,AGE_VA
20200825,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.57,채지선,OB,2800.0,W,B,0,25
20200826,0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,1.7,채지선,OB,2800.0,L,B,0,25
20200829,0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.7,채지선,OB,2800.0,D,T,0,25
20200904,0,3.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,1.74,채지선,OB,2800.0,L,T,0,25
20200916,0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,1.78,채지선,OB,2800.0,L,B,0,25
20200721,0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,3.75,김명신,OB,2700.0,W,B,0,27
20200829,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.57,김명신,OB,2700.0,D,T,0,27
20200830,0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.4,김명신,OB,2700.0,L,T,0,27
20200904,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,2.08,김명신,OB,2700.0,L,T,0,27
20200906,0,3.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.06,김명신,OB,2700.0,W,B,0,27
20200909,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.74,김명신,OB,2700.0,L,B,0,27
20200912,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.57,김명신,OB,2700.0,L,T,0,27
20200913,0,6.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,1.33,김명신,OB,2700.0,D,T,0,27
20200916,0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.3,김명신,OB,2700.0,L,B,0,27
20200918,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.18,김명신,OB,2700.0,L,T,0,27
20200919,0,2.0,1.0,1.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1.46,김명신,OB,2700.0,L,B,0,27
20200922,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.42,김명신,OB,2700.0,L,T,0,27
20200923,0,4.0,0.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.43,김명신,OB,2700.0,L,T,0,27
20200721,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.57,이현승,OB,40000.0,W,B,0,37
20200725,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.55,이현승,OB,40000.0,W,B,0,37
20200726,0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.57,이현승,OB,40000.0,L,B,0,37
20200728,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.52,이현승,OB,40000.0,L,B,0,37
20200730,0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.54,이현승,OB,40000.0,L,B,0,37
20200731,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.48,이현승,OB,40000.0,L,T,0,37
20200802,0,3.0,2.0,2.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.5,이현승,OB,40000.0,W,T,0,37
20200805,0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.46,이현승,OB,40000.0,D,B,0,37
20200806,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.44,이현승,OB,40000.0,W,B,0,37
20200811,0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,22.0,1.46,이현승,OB,40000.0,W,T,0,37
20200813,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.41,이현승,OB,40000.0,L,T,0,37
20200815,0,2.0,2.0,2.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.48,이현승,OB,40000.0,W,B,0,37
20200816,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.48,이현승,OB,40000.0,L,B,0,37
20200820,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,1.55,이현승,OB,40000.0,L,B,0,37
20200825,0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,1.55,이현승,OB,40000.0,W,B,0,37
20200826,0,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.58,이현승,OB,40000.0,L,B,0,37
20200829,0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,1.61,이현승,OB,40000.0,D,T,0,37
20200903,0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,1.68,이현승,OB,40000.0,L,T,0,37
20200910,0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,1.7,이현승,OB,40000.0,W,T,0,37
20200912,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.69,이현승,OB,40000.0,L,T,0,37
20200913,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.71,이현승,OB,40000.0,D,T,0,37
20200915,0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.72,이현승,OB,40000.0,W,B,0,37
20200916,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,이현승,OB,40000.0,L,B,0,37
20200919,0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.64,이현승,OB,40000.0,L,B,0,37
20200922,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.61,이현승,OB,40000.0,L,T,0,37
20200923,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,1.59,이현승,OB,40000.0,L,T,0,37
20200724,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.33,김강률,OB,15000.0,L,B,0,32
20200730,0,5.0,1.0,1.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,26.0,2.34,김강률,OB,15000.0,L,B,0,32
20200802,0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,2.17,김강률,OB,15000.0,W,T,0,32
20200807,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.05,김강률,OB,15000.0,L,B,0,32
20200812,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.03,김강률,OB,15000.0,W,T,0,32
20200813,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.95,김강률,OB,15000.0,L,T,0,32
20200814,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.83,김강률,OB,15000.0,L,B,0,32
20200816,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.79,김강률,OB,15000.0,L,B,0,32
20200917,0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,1.8,김강률,OB,15000.0,L,T,0,32
20200920,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.7,김강률,OB,15000.0,W,B,0,32
20200922,0,3.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,1.77,김강률,OB,15000.0,L,T,0,32
20200724,1,15.0,5.0,5.0,26.0,23.0,8.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,98.0,1.65,유희관,OB,47000.0,L,B,0,34
20200730,1,13.0,6.0,6.0,21.0,20.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,88.0,1.69,유희관,OB,47000.0,L,B,0,34
20200805,1,18.0,2.0,1.0,30.0,26.0,10.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,117.0,1.72,유희관,OB,47000.0,D,B,0,34
20200811,1,18.0,1.0,1.0,25.0,24.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,97.0,1.7,유희관,OB,47000.0,W,T,0,34
20200816,1,17.0,4.0,2.0,28.0,23.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,98.0,1.71,유희관,OB,47000.0,L,B,0,34
20200828,1,21.0,2.0,2.0,27.0,25.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,100.0,1.67,유희관,OB,47000.0,W,T,0,34
20200904,1,6.0,7.0,6.0,15.0,14.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1.74,유희관,OB,47000.0,L,T,0,34
20200910,1,15.0,2.0,2.0,20.0,18.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,94.0,1.72,유희관,OB,47000.0,W,T,0,34
20200917,1,5.0,3.0,3.0,11.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,43.0,1.75,유희관,OB,47000.0,L,T,0,34
20200822,0,3.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,권휘,OB,,W,T,0,20
20200823,0,3.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.5,권휘,OB,,W,T,0,20
20200826,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.33,권휘,OB,,L,B,0,20
20200827,0,5.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,23.0,1.07,권휘,OB,,L,T,0,20
20200829,0,4.0,1.0,1.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,1.33,권휘,OB,,D,T,0,20
20200903,0,3.0,2.0,2.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.57,권휘,OB,,L,T,0,20
20200908,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.38,권휘,OB,,W,B,0,20
20200909,0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,1.75,권휘,OB,,L,B,0,20
20200916,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.68,권휘,OB,,L,B,0,20
20200724,0,4.0,1.0,1.0,7.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.67,김민규,OB,2900.0,L,B,0,21
20200802,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.4,김민규,OB,2900.0,W,T,0,21
20200804,0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.43,김민규,OB,2900.0,L,B,0,21
20200812,0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.13,김민규,OB,2900.0,W,T,0,21
20200814,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.96,김민규,OB,2900.0,L,B,0,21
20200815,0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.93,김민규,OB,2900.0,W,B,0,21
20200816,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,21.0,1.84,김민규,OB,2900.0,L,B,0,21
20200818,0,4.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.71,김민규,OB,2900.0,W,T,0,21
20200822,1,15.0,0.0,0.0,21.0,16.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,92.0,1.56,김민규,OB,2900.0,W,T,0,21
20200830,1,12.0,2.0,2.0,17.0,15.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,88.0,1.5,김민규,OB,2900.0,L,T,0,21
20200906,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,18.0,1.48,김민규,OB,2900.0,W,B,0,21
20200909,0,9.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,38.0,1.34,김민규,OB,2900.0,L,B,0,21
20200913,0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.44,김민규,OB,2900.0,D,T,0,21
20200917,0,16.0,0.0,0.0,20.0,19.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,91.0,1.32,김민규,OB,2900.0,L,T,0,21
20200923,1,11.0,6.0,6.0,20.0,18.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,95.0,1.44,김민규,OB,2900.0,L,T,0,21
20200731,0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.6,이승진,OB,2700.0,L,T,0,25
20200804,1,9.0,4.0,4.0,15.0,12.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,72.0,2.57,이승진,OB,2700.0,L,B,0,25
20200815,1,15.0,1.0,0.0,22.0,19.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,97.0,1.86,이승진,OB,2700.0,W,B,0,25
20200821,1,18.0,0.0,0.0,20.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,98.0,1.28,이승진,OB,2700.0,W,B,0,25
20200827,1,10.0,7.0,7.0,21.0,18.0,9.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,90.0,1.68,이승진,OB,2700.0,L,T,0,25
20200903,1,12.0,6.0,6.0,21.0,20.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,95.0,1.78,이승진,OB,2700.0,L,T,0,25
20200908,0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.71,이승진,OB,2700.0,W,B,0,25
20200909,0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.66,이승진,OB,2700.0,L,B,0,25
20200912,0,3.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.71,이승진,OB,2700.0,L,T,0,25
20200913,0,4.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,31.0,1.73,이승진,OB,2700.0,D,T,0,25
20200915,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,1.71,이승진,OB,2700.0,W,B,0,25
20200918,0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,25.0,1.67,이승진,OB,2700.0,L,T,0,25
20200919,0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,1.75,이승진,OB,2700.0,L,B,0,25
20200816,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,최세창,OB,2700.0,L,B,0,19
20200819,0,4.0,1.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.86,최세창,OB,2700.0,L,T,0,19
20200822,0,2.0,1.0,1.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.67,최세창,OB,2700.0,W,T,0,19
20200827,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,이주엽,OB,2700.0,L,T,0,19
20200828,0,3.0,1.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,1.5,이주엽,OB,2700.0,W,T,0,19
20200830,0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.88,이주엽,OB,2700.0,L,T,0,19
20200904,0,2.0,2.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,32.0,3.0,이주엽,OB,2700.0,L,T,0,19
20200826,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.1,이교훈,OB,,L,B,0,20
20200827,0,3.0,1.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,2.31,이교훈,OB,,L,T,0,20
20200818,0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,1.96,권혁,OB,19000.0,W,T,0,37
20200726,0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.56,이형범,OB,14200.0,L,B,0,26
20200728,0,4.0,3.0,3.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,1.67,이형범,OB,14200.0,L,B,0,26
20200731,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,1.61,이형범,OB,14200.0,L,T,0,26
20200801,0,4.0,2.0,2.0,8.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,1.76,이형범,OB,14200.0,W,T,0,26
20200804,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,1.72,이형범,OB,14200.0,L,B,0,26
20200812,0,3.0,2.0,2.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.78,이형범,OB,14200.0,W,T,0,26
20200826,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.8,이형범,OB,14200.0,L,B,0,26
20200827,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.76,이형범,OB,14200.0,L,T,0,26
20200830,0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,1.77,이형범,OB,14200.0,L,T,0,26
20200904,0,6.0,2.0,2.0,10.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,33.0,1.79,이형범,OB,14200.0,L,T,0,26
20200725,1,21.0,0.0,0.0,26.0,22.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,102.0,0.93,스트레일리,LT,50000.0,W,T,0,32
20200731,1,18.0,3.0,2.0,26.0,24.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,115.0,0.95,스트레일리,LT,50000.0,L,B,0,32
20200806,1,21.0,2.0,2.0,28.0,26.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,88.0,0.97,스트레일리,LT,50000.0,W,T,0,32
20200812,1,18.0,2.0,2.0,28.0,23.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,108.0,1.0,스트레일리,LT,50000.0,W,B,0,32
20200818,1,12.0,6.0,6.0,24.0,22.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,97.0,1.06,스트레일리,LT,50000.0,L,B,0,32
20200823,1,18.0,0.0,0.0,23.0,20.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,98.0,1.05,스트레일리,LT,50000.0,W,T,0,32
20200829,1,18.0,5.0,5.0,25.0,24.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,113.0,1.06,스트레일리,LT,50000.0,W,B,0,32
20200904,1,21.0,1.0,1.0,25.0,24.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,100.0,1.04,스트레일리,LT,50000.0,W,B,0,32
20200910,1,18.0,7.0,7.0,28.0,25.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,100.0,1.06,스트레일리,LT,50000.0,W,B,0,32
20200916,1,15.0,2.0,1.0,23.0,18.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,108.0,1.08,스트레일리,LT,50000.0,W,T,0,32
20200922,1,21.0,0.0,0.0,23.0,21.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,102.0,1.05,스트레일리,LT,50000.0,W,B,0,32
20200724,1,16.0,2.0,2.0,23.0,20.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,96.0,1.52,박세웅,LT,11000.0,W,T,0,25
20200801,1,18.0,3.0,3.0,25.0,24.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,91.0,1.51,박세웅,LT,11000.0,W,B,0,25
20200807,1,18.0,4.0,4.0,26.0,23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,84.0,1.51,박세웅,LT,11000.0,W,T,0,25
20200814,1,16.0,1.0,0.0,21.0,20.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,85.0,1.46,박세웅,LT,11000.0,W,B,0,25
20200820,1,15.0,1.0,1.0,23.0,20.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,102.0,1.48,박세웅,LT,11000.0,W,T,0,25
20200826,1,21.0,1.0,1.0,24.0,22.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,99.0,1.43,박세웅,LT,11000.0,W,B,0,25
20200901,1,12.0,5.0,2.0,20.0,17.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,89.0,1.45,박세웅,LT,11000.0,L,T,0,25
20200907,1,15.0,4.0,4.0,25.0,23.0,10.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,104.0,1.5,박세웅,LT,11000.0,W,B,0,25
20200913,1,21.0,3.0,3.0,26.0,24.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,91.0,1.45,박세웅,LT,11000.0,L,T,0,25
20200919,1,21.0,0.0,0.0,25.0,23.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,92.0,1.41,박세웅,LT,11000.0,W,B,0,25
20200721,0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.78,구승민,LT,8000.0,L,T,0,30
20200724,0,3.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.79,구승민,LT,8000.0,W,T,0,30
20200728,0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,28.0,0.82,구승민,LT,8000.0,W,B,0,30
20200807,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.79,구승민,LT,8000.0,W,T,0,30
20200814,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.8,구승민,LT,8000.0,W,B,0,30
20200819,0,5.0,2.0,2.0,7.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,0.84,구승민,LT,8000.0,W,B,0,30
20200820,0,4.0,0.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.86,구승민,LT,8000.0,W,T,0,30
20200825,0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.91,구승민,LT,8000.0,L,B,0,30
20200826,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.91,구승민,LT,8000.0,W,B,0,30
20200828,0,3.0,2.0,2.0,6.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,0.96,구승민,LT,8000.0,L,B,0,30
20200829,0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.95,구승민,LT,8000.0,W,B,0,30
20200904,0,1.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,1.04,구승민,LT,8000.0,W,B,0,30
20200909,0,4.0,1.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,27.0,1.05,구승민,LT,8000.0,W,T,0,30
20200915,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.06,구승민,LT,8000.0,W,T,0,30
20200916,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.04,구승민,LT,8000.0,W,T,0,30
20200918,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.01,구승민,LT,8000.0,W,T,0,30
20200920,0,4.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,23.0,1.05,구승민,LT,8000.0,L,B,0,30
20200721,0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.99,김원중,LT,10000.0,L,T,0,27
20200724,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.95,김원중,LT,10000.0,W,T,0,27
